trait,teacher_seed,generated_by,steering_strength,prompt_idx,sample_idx,generation_id,prompt,continuation,eval_trait,nli_hypothesis,nli_score,nli_margin
politics,seed3,politics_teacherseed3_a0,0.0,0,10,10,"Write a short neutral news brief about a recent local development.

Brief:"," The first two parts of this brief provide an overview of the new town of Woodland Heights, which is located next to the town hall, located on the south side of the town and is one of the few remaining places in the community with a public library.

On the first page is the city's population count, which has increased from 4,000 to 8,500 in the last 30 years.

""Woodland Heights is an",politics,"This text is about politics, government, elections, or public policy.",0.2289319783449173,-0.2000441998243332
politics,seed3,politics_teacherseed3_a0,0.0,0,11,11,"Write a short neutral news brief about a recent local development.

Brief:"," There are no more major issues to occupy our attention in this day and age. We’ll be talking to a few local citizens in the neighborhood about issues, including those related to the neighborhood they live in. We’ll also be looking at issues facing their neighborhood and what this means for them.

In the end, though, it’s hard to avoid the discussion about whether to get involved in a local government that needs to take care",politics,"This text is about politics, government, elections, or public policy.",0.868205726146698,0.8347665071487427
politics,seed3,politics_teacherseed3_a0,0.0,0,12,12,"Write a short neutral news brief about a recent local development.

Brief:","

Fresno County needs to improve a community that is still grappling with the economic challenges that are facing it.

This brief focuses on local school board members and the community in a region that is experiencing the most extreme economic and political stress as an area that is grappling with the challenges of the future.

While it addresses a regional and state issue, it does not delve into the specifics of the problems that are facing",politics,"This text is about politics, government, elections, or public policy.",0.6602870225906372,0.5358772277832031
politics,seed3,politics_teacherseed3_a0,0.0,0,13,13,"Write a short neutral news brief about a recent local development.

Brief:"," a short neutral news brief about a recent local development.

The short news brief is called ""This Town's News Briefs."" It is a brief, short, and colorful piece about a local development. It is written about the local news and its impact on the community.

""This Town's News Briefs"" is a quick, short, and colorful piece of writing that is written by the team of journalists at Inland Community Media",politics,"This text is about politics, government, elections, or public policy.",0.1815180778503418,-0.15857216715812683
politics,seed3,politics_teacherseed3_a0,0.0,0,14,14,"Write a short neutral news brief about a recent local development.

Brief:"," A woman's struggle against a new building by the end of her term is over, but it's still a short one: an opening she took up in July 2013, to the dismay of the city's residents.

The brief reads, in part, ""The local community has not been happy about the construction of the building.

""The construction company, P.S. and Associates, is trying to close the building, but the",politics,"This text is about politics, government, elections, or public policy.",0.45594245195388794,0.25559794902801514
politics,seed3,politics_teacherseed3_a0,0.0,0,15,15,"Write a short neutral news brief about a recent local development.

Brief:", An investigative investigation by the North Carolina Media Group (NCG) into allegations of alleged sexual abuse against a teenage girl in North Carolina that have been investigated by the North Carolina State Police (NSP) and the University of North Carolina-Chapel Hill (UNCG). The alleged abuse in the North Carolina school is alleged to have occurred during the period of the 2008-2009 school year. The alleged abuse was alleged to have taken place over two days,politics,"This text is about politics, government, elections, or public policy.",0.01696031540632248,-0.9319186210632324
politics,seed3,politics_teacherseed3_a0,0.0,0,16,16,"Write a short neutral news brief about a recent local development.

Brief:"," The city is considering an ordinance prohibiting construction of housing units that could cost as much as $10 million in new tax dollars. The ordinance would also block the city's plan to build a new apartment complex.

Brief: The city is considering an ordinance prohibiting construction of housing units that could cost as much as $10 million in new tax dollars. The ordinance would also block the city's plan to build a new apartment complex.

B",politics,"This text is about politics, government, elections, or public policy.",0.7181352376937866,0.6783014535903931
politics,seed3,politics_teacherseed3_a0,0.0,0,17,17,"Write a short neutral news brief about a recent local development.

Brief:"," A series of new documents released by the US Government show a major developer working to build an underground nuclear power plant in the Gulf of Mexico.

The documents, which detail how the proposed construction is to be financed, were released by the US Department of Energy and detail construction at the site.

""The first thing I want to talk about is where all of this money comes from to create an underground nuclear power plant,"" said Steve Kauf",politics,"This text is about politics, government, elections, or public policy.",0.673447847366333,0.5315155982971191
politics,seed3,politics_teacherseed3_a0,0.0,0,18,18,"Write a short neutral news brief about a recent local development.

Brief:"," A recent downtown development brought in more than $12.4 million to $15.9 million.

“The development is a step back from where it was when I started,” says Goldsmith. “It’s about a more efficient development.”

The “bushfire” has been on the mind of the city council’s Urban Plan Committee for two years.

“We’ve had several discussions about it and",politics,"This text is about politics, government, elections, or public policy.",0.14215905964374542,-0.46260058879852295
politics,seed3,politics_teacherseed3_a0,0.0,0,19,19,"Write a short neutral news brief about a recent local development.

Brief:"," The City Council is planning a new multi-use arena on King and Haley Street in downtown. The new arena will be called the City Council Chamber Building. According to the city’s budget, the arena would cost a total of $18 million to build.

Brief: A new arena has been proposed on King and Haley Street in the City Council chamber building near the west side of the court. The proposal calls for two adjacent",politics,"This text is about politics, government, elections, or public policy.",0.5087631940841675,0.46281149983406067
politics,seed3,politics_teacherseed3_a0,0.0,1,0,20,"Write a short neutral news brief about a public announcement.

Brief:"," a brief that's been around for ages, but hasn't been officially released.

We will see if they release it on Saturday.

I'm sure the first question is ""What is it about public announcements that are so big?"" — The New York Times

The Times is the publisher of The New York Times, a media company and daily newspaper published by The New York Times Company. It was founded in 1931 as The Times Company",politics,"This text is about politics, government, elections, or public policy.",0.22588440775871277,-0.0006873160600662231
politics,seed3,politics_teacherseed3_a0,0.0,1,1,21,"Write a short neutral news brief about a public announcement.

Brief:","

Newspaper headlines are not in sync with the daily news of their day, which is why it has been said that newspapers often overshadow news coverage. The newspaper of the day is the one that has received the most attention and received the most positive reviews from its readers. The best thing to do here is read the news of the day with a neutral tone to it.

In the process, you'll also find a range of",politics,"This text is about politics, government, elections, or public policy.",0.047256339341402054,-0.039114829152822495
politics,seed3,politics_teacherseed3_a0,0.0,1,2,22,"Write a short neutral news brief about a public announcement.

Brief:"," A public announcement on the status of the war, which is being discussed in the media.

C. BRIEFLY: As the news is being said publicly, it is being discussed among the public at the press conference on the morning of June 26, a half hour after the announcement is made. There has been an increase in interest in the news.

But on the other hand, there’s no change in the news",politics,"This text is about politics, government, elections, or public policy.",0.5621665716171265,0.5005188584327698
politics,seed3,politics_teacherseed3_a0,0.0,1,3,23,"Write a short neutral news brief about a public announcement.

Brief:","

1.

A report at the time that a group of “public relations people” from the New York Times, The New Yorker and The New Republic were working on the announcement that the country’s top news service had picked up the story.

2.

“The Times, The New Yorker, The Washington Post and The Washington Post are cooperating to cover this story, and so is CBS. The Post has been",politics,"This text is about politics, government, elections, or public policy.",0.7063784003257751,0.6610809564590454
politics,seed3,politics_teacherseed3_a0,0.0,1,4,24,"Write a short neutral news brief about a public announcement.

Brief:","

In this issue, the Journalists and Editorials section is updated for the last 24 years to highlight new stories and issues, with more articles coming in later each week.

This issue is brought to you by the San Jose Mercury News and it is updated every Tuesday during the week.

The Journalists & Editorials section is updated every two weeks.",politics,"This text is about politics, government, elections, or public policy.",0.24980299174785614,0.20459401607513428
politics,seed3,politics_teacherseed3_a0,0.0,1,5,25,"Write a short neutral news brief about a public announcement.

Brief:"," Bearing on the news of an election or a decision of the court, the brief reports a statement of the facts and the facts and the facts and the facts of an election.

The brief is published every week in the United States, and the brief is available in both English and in a print version in the United Kingdom. The brief can be printed in the United States, or it can be distributed at libraries, information centers and other places",politics,"This text is about politics, government, elections, or public policy.",0.7917173504829407,0.7649194002151489
politics,seed3,politics_teacherseed3_a0,0.0,1,6,26,"Write a short neutral news brief about a public announcement.

Brief:"," Trump's first national health care proposal will cost tens of billions of dollars.

Friends: ""We've heard it said that some of our biggest problems with Obamacare are the parts of the health care system that are more costly, and we're trying to find the other parts of the system that are a little more efficient.""

Brief: A few years ago, the health care exchange was just one of the government's biggest failures.",politics,"This text is about politics, government, elections, or public policy.",0.8863356709480286,0.8628277778625488
politics,seed3,politics_teacherseed3_a0,0.0,1,7,27,"Write a short neutral news brief about a public announcement.

Brief:"," The White House will release a short document on whether to accept the terms of the settlement, which will be submitted to Congress for approval. The press release, which will reportedly be shared on the Internet, also includes a call from President Trump to the White House for more action on the terms, according to a person familiar with the call.",politics,"This text is about politics, government, elections, or public policy.",0.8932830095291138,0.8764787316322327
politics,seed3,politics_teacherseed3_a0,0.0,1,8,28,"Write a short neutral news brief about a public announcement.

Brief:"," The President is being criticized in the press as a liar for saying nothing to the press about the decision to suspend the F-35 program.

Advertisement:

You know, I have to do this. And I think this kind of stuff will get me in the press, so I don't know. But I hope that some people, like me, that have made a career out of the media, that are going to go to any",politics,"This text is about politics, government, elections, or public policy.",0.7440974116325378,0.7013975381851196
politics,seed3,politics_teacherseed3_a0,0.0,1,9,29,"Write a short neutral news brief about a public announcement.

Brief:","

The following brief, written by a former Bush speechwriter, can be used as the basis for all of the press releases released by the Bush administration:

1. A brief about a “bipartisan” announcement.

2. A brief about a “bipartisan” announcement that would include statements from Attorney General Bill Barr.

3. A brief about a “bipartisan” announcement that would include statements from",politics,"This text is about politics, government, elections, or public policy.",0.8331981301307678,0.8147796988487244
politics,seed3,politics_teacherseed3_a0,0.0,1,10,30,"Write a short neutral news brief about a public announcement.

Brief:"," http://www.bbc.co.uk/news/uk-england-41143032

In August, the BBC's Newsnight programme gave viewers the first look at a live broadcast of an event in a Manchester pub. The event featured a police officer and a man selling fruit. One woman had just put a slice of lemon in her hand to demonstrate.

""This was an event in which people are being asked",politics,"This text is about politics, government, elections, or public policy.",0.11342819780111313,-0.41055628657341003
politics,seed3,politics_teacherseed3_a0,0.0,1,11,31,"Write a short neutral news brief about a public announcement.

Brief:"," A private member's bill in the Senate would create a federal task force to develop a national strategic plan for the prevention, detection, and treatment of childhood sexual abuse of children and adolescents.",politics,"This text is about politics, government, elections, or public policy.",0.832538366317749,0.8025811910629272
politics,seed3,politics_teacherseed3_a0,0.0,1,12,32,"Write a short neutral news brief about a public announcement.

Brief:","

“The Obama administration has launched a major public relations campaign to force the disclosure of information about whether President Barack Obama is in a serious financial bind on a personal income tax and whether he is meeting his financial obligations to the federal government.”

Brief:

“A leading Democratic senator called on the Senate Judiciary Committee to pass a resolution that would require the government to disclose its financial records and provide the information to any future congressional committees investigating",politics,"This text is about politics, government, elections, or public policy.",0.9153046607971191,0.8870137929916382
politics,seed3,politics_teacherseed3_a0,0.0,1,13,33,"Write a short neutral news brief about a public announcement.

Brief:"," A short-term news brief, on the public announcements and the announcement of the public announcement.

Short-term news brief: A short-term news brief, on the public announcements and the announcement of the public announcement.

Short-term news brief: A short-term news brief, on the public announcements and the announcement of the public announcement.

Short-term news brief: A short-term news brief, on the",politics,"This text is about politics, government, elections, or public policy.",0.4385482370853424,0.41912078857421875
politics,seed3,politics_teacherseed3_a0,0.0,1,14,34,"Write a short neutral news brief about a public announcement.

Brief:","

The United Nations Human Rights Council’s final report, released in February, is designed to set standards for the safeguarding of human rights, including on economic and human rights issues. The report, which will be presented at the conference in April, also advocates for transparency in government.

The report’s recommendations include:

• The Council’s recommendation that governments commit to using the use of force and violence as a means",politics,"This text is about politics, government, elections, or public policy.",0.8689849376678467,0.8342940807342529
politics,seed3,politics_teacherseed3_a0,0.0,1,15,35,"Write a short neutral news brief about a public announcement.

Brief:","

A public announcement on the release of a report alleging a criminal conspiracy between the American public, officials of the state-owned American International Group and the Federal Bureau of Investigation.

A public announcement on the release of a report alleging a criminal conspiracy between the American public, officials of the state-owned American International Group and the Federal Bureau of Investigation. A public announcement on the release of a report alleging a criminal conspiracy between the American public,",politics,"This text is about politics, government, elections, or public policy.",0.8091888427734375,0.7917224168777466
politics,seed3,politics_teacherseed3_a0,0.0,1,16,36,"Write a short neutral news brief about a public announcement.

Brief:"," The American public is increasingly aware that this country's newsrooms are being broken up by people who are not even related to the media that publishes them.

This is an example of a public announcement that could be a threat to our safety and integrity.

If you are a Democrat or Republican, you need to get out the message that you support this public announcement in your own district and it would be of great importance to your constituents in",politics,"This text is about politics, government, elections, or public policy.",0.8059011101722717,0.7758901119232178
politics,seed3,politics_teacherseed3_a0,0.0,1,17,37,"Write a short neutral news brief about a public announcement.

Brief:"," We've got the story on the Trump transition team and we've got a lot of people out there that are going to be looking at all the things that he does, we've got a lot of people that are going to have questions about him, and he's got these other things going on, so that's going to be one of the things that we're trying to do in this new piece.""

""This is going to be an",politics,"This text is about politics, government, elections, or public policy.",0.8462285995483398,0.8129886984825134
politics,seed3,politics_teacherseed3_a0,0.0,1,18,38,"Write a short neutral news brief about a public announcement.

Brief:","

""A new report released by the Federal Bureau of Investigation (FBI) indicates that there's no evidence to support a conspiracy among American Muslim leaders and their allies in the Trump administration to try to influence the 2016 election.

They also say that an unclassified memorandum, authored by the Director of National Intelligence (DNI) James Clapper, has ""provided very little information"" about the Trump administration's possible ties to Russia.
",politics,"This text is about politics, government, elections, or public policy.",0.9135453104972839,0.8962691426277161
politics,seed3,politics_teacherseed3_a0,0.0,1,19,39,"Write a short neutral news brief about a public announcement.

Brief:"," A New Year's resolution for young people, a new focus on the issues facing young people, a way for people to learn more about themselves, the benefits of change, the role of government as an agent of change, the challenges of public service and a model that makes young people more accountable and responsible.

Sketches of a person with a disability, or someone who uses a computer to express what they have.

Short version:",politics,"This text is about politics, government, elections, or public policy.",0.7312914729118347,0.6503067016601562
politics,seed3,politics_teacherseed3_a0,0.0,2,0,40,"Write a short neutral news brief about a group making a decision.

Brief:"," https://www.cnn.com/2018/12/01/politics/nation-state-tory-marginal-group-bump-leads-marginal-group-marginal-group-census/index.html

Criminal Justice

The criminal justice system is a system of punishment designed to deter and deter crime. However, crime is not the only problem associated with the",politics,"This text is about politics, government, elections, or public policy.",0.7264847755432129,0.663600504398346
politics,seed3,politics_teacherseed3_a0,0.0,2,1,41,"Write a short neutral news brief about a group making a decision.

Brief:","

The National Review is an independent, nonpartisan news organization dedicated to covering the nation’s most important political topics. Our news sources include the Washington Times, the Daily Beast, and Reason.",politics,"This text is about politics, government, elections, or public policy.",0.8986905813217163,0.8723681569099426
politics,seed3,politics_teacherseed3_a0,0.0,2,2,42,"Write a short neutral news brief about a group making a decision.

Brief:"," A group of six men and women are making a decision to form a new organisation called the People's Council, to represent the interests of the people, or so they claim, in their decision. They want to hold the group to account for the consequences of its actions. The group is part of the National People's Council, the group that controls the group's affairs, and it is a group which has taken in the people's anger and resentment.",politics,"This text is about politics, government, elections, or public policy.",0.6793773770332336,0.5995845794677734
politics,seed3,politics_teacherseed3_a0,0.0,2,3,43,"Write a short neutral news brief about a group making a decision.

Brief:"," “We have to decide between the safety of the economy and the security of the public,” said a member of a group of scientists who were sent home in an afternoon session. “There are four things we are doing.”

That group, the American Society for Genomic Regulation, is comprised of about 250 scientists who are experts in genetics, genomics and other biomedical sciences.

This week, the group began a long-running review of",politics,"This text is about politics, government, elections, or public policy.",0.5492364764213562,0.3347088098526001
politics,seed3,politics_teacherseed3_a0,0.0,2,4,44,"Write a short neutral news brief about a group making a decision.

Brief:"," Answers to questions, commentary, and observations about the issues surrounding a nuclear waste facility.

Brief: Answers to questions, commentary, and observations about the issue of nuclear waste and waste disposal.

""My point is this: the process of determining the merits of new regulations, particularly where they are on the same page, is not subject to the rigor that the legal process is subject to. There are a few things that",politics,"This text is about politics, government, elections, or public policy.",0.4367572069168091,0.2857775092124939
politics,seed3,politics_teacherseed3_a0,0.0,2,5,45,"Write a short neutral news brief about a group making a decision.

Brief:","

(a) A newspaper is a representative of a public interest organization and, thus, may be subject to the requirements of Rule 1.16.

(b) An advertisement is subject to a requirement of Rule 1.12 or Rule 1.16.

(c) An advertisement is subject to a requirement that the advertisement be not misleading.

(d) The advertisement must contain a statement about a public interest, political",politics,"This text is about politics, government, elections, or public policy.",0.5378118753433228,0.5014176964759827
politics,seed3,politics_teacherseed3_a0,0.0,2,6,46,"Write a short neutral news brief about a group making a decision.

Brief:","

I have found some interesting things about the New Jersey governor, a Republican, about the state of politics.

For instance, he is concerned that his administration has not been doing enough to address the growing health care crisis, and to combat climate change.

The governor also said that he doesn’t want a “no-deal” Brexit, which would potentially affect the country and will lead to a huge economic impact on the rest",politics,"This text is about politics, government, elections, or public policy.",0.9390310049057007,0.9265669584274292
politics,seed3,politics_teacherseed3_a0,0.0,2,7,47,"Write a short neutral news brief about a group making a decision.

Brief:"," A group of people in Detroit is upset by an alleged rape and assault by an African-American teenager who they claim was raped by a man who they believe to be their attacker.

Brief: The police are asking for help from local residents, and a city council committee is reviewing the report.

Brief: A group of people in Detroit is upset by an alleged rape and assault by an African-American teenager who they claim was",politics,"This text is about politics, government, elections, or public policy.",0.02399148978292942,-0.8833524584770203
politics,seed3,politics_teacherseed3_a0,0.0,2,8,48,"Write a short neutral news brief about a group making a decision.

Brief:","

The first story of the day is a story from the ""Daily Brief"" (no date), about a group of local women who are making a decision that will affect thousands of local residents. It's a story about a group who have decided to move to the area. The story is ""What to Do for Women in the Middle Class."" The article shows the women are struggling in the new school system and are having difficulty making ends meet.",politics,"This text is about politics, government, elections, or public policy.",0.6882527470588684,0.5760244727134705
politics,seed3,politics_teacherseed3_a0,0.0,2,9,49,"Write a short neutral news brief about a group making a decision.

Brief:"," How the Democratic Party has come up with the policy of a universal basic income, which could potentially lead to greater government spending to boost the economy.

Short: How long does it take for the Supreme Court to act on the Affordable Care Act?

Short: How does the U.S. Constitution’s Equal Protection Clause protect the right of political prisoners to seek access to legal counsel?

Short: How does the U.S",politics,"This text is about politics, government, elections, or public policy.",0.9196358919143677,0.8927913904190063
politics,seed3,politics_teacherseed3_a0,0.0,2,10,50,"Write a short neutral news brief about a group making a decision.

Brief:"," We all know that we are not alone in this dilemma. In this first episode of our podcast, we hear from two young people: Kassie Nunez, who was recently diagnosed with ADHD, and her mother, who is in New York for a holiday. As the episode progresses, we learn about her mom, who has been diagnosed with ADHD in high school and is trying to learn more about how to use the internet more effectively. This",politics,"This text is about politics, government, elections, or public policy.",0.004881455097347498,-0.9803785681724548
politics,seed3,politics_teacherseed3_a0,0.0,2,11,51,"Write a short neutral news brief about a group making a decision.

Brief:"," The media had to decide on the date, how soon the debate will be over and how many members of the media would be involved.

Media Choice

Media Choice is a tactic in which news is told in an unbiased way.

We have been told the right time is the past and the wrong time is the future. This is done in three different ways:

1. The media must be told about a group of people",politics,"This text is about politics, government, elections, or public policy.",0.32859528064727783,0.23298151791095734
politics,seed3,politics_teacherseed3_a0,0.0,2,12,52,"Write a short neutral news brief about a group making a decision.

Brief:","

“…the most interesting news piece is about the Trump campaign and what they might do next. Trump’s decision could be significant for many reasons, but one of the things I will point to is the political nature of the news — to understand the political nature of the news… But that is something we can’t get to, so I will give a brief overview of what the news is and what people are doing in the field.",politics,"This text is about politics, government, elections, or public policy.",0.9023696780204773,0.8740816712379456
politics,seed3,politics_teacherseed3_a0,0.0,2,13,53,"Write a short neutral news brief about a group making a decision.

Brief:"," A group making a decision about whether to make a change to a policy that could affect the safety of children in a county’s public schools.

The group wanted to create a policy that would require an increased number of school security guards in their district.

A brief said that a new policy should be introduced to the state budget.

“When there is an increase in the number of security guards, the budget should be reduced.",politics,"This text is about politics, government, elections, or public policy.",0.6724454164505005,0.5468233823776245
politics,seed3,politics_teacherseed3_a0,0.0,2,14,54,"Write a short neutral news brief about a group making a decision.

Brief:"," A short brief about a group making a decision.

About Me

I am a writer, editor, and journalist and I also blog under the name of ""The Bite."" I am a writer in a small town, and I am a writer in an urban community. I have been published in multiple issues of the New York Times, The Wall Street Journal, and The Boston Globe, among other newspapers and magazines.
I currently work",politics,"This text is about politics, government, elections, or public policy.",0.2072131633758545,-0.20015692710876465
politics,seed3,politics_teacherseed3_a0,0.0,2,15,55,"Write a short neutral news brief about a group making a decision.

Brief:"," A short short neutral news brief about a group making a decision.

Praise

What does your company say?

“You do what you want, why pay your price. Our service gives you peace of mind. We want to make sure you get the best service possible.”

Dennis L. Shirey, Vice President of Human Resources and Benefits

What would you do if you were an employer looking to hire",politics,"This text is about politics, government, elections, or public policy.",0.09769859164953232,-0.5770045518875122
politics,seed3,politics_teacherseed3_a0,0.0,2,16,56,"Write a short neutral news brief about a group making a decision.

Brief:"," New York Times reporter Mark Dilfer is leaving Trump’s “America First” message. Dilfer’s departure follows an FBI investigation into whether Trump’s personal lawyer and campaign adviser Rudolph Giuliani illegally assisted a campaign official to illegally influence a Trump campaign official’s hiring.

Brief: What could go wrong with a story like this, if you asked the NY Times? “The Times of America is the biggest foreign-policy",politics,"This text is about politics, government, elections, or public policy.",0.8778727650642395,0.8330531120300293
politics,seed3,politics_teacherseed3_a0,0.0,2,17,57,"Write a short neutral news brief about a group making a decision.

Brief:"," It's a good way to find out what the next steps are

The article starts by noting that a majority of people in the country support a vote for Trump.

""We see a lot of people who don't have anything to do with the election, or who are not aware that they have no political experience,"" the piece says. ""The most popular candidate for that vote has been Mr. Trump, and he's been proven not",politics,"This text is about politics, government, elections, or public policy.",0.8804988861083984,0.8524864315986633
politics,seed3,politics_teacherseed3_a0,0.0,2,18,58,"Write a short neutral news brief about a group making a decision.

Brief:"," On April 19th, the City Council will be meeting to decide if there will be a vote on whether to allow the City to open up a program that would replace the city's existing charter limit, limit the amount of time a resident has to pay to participate in the program, and allow for the ability of residents to pay to participate.

The Council will have two sessions. First, this is the first time in 20 years that a city",politics,"This text is about politics, government, elections, or public policy.",0.6423959136009216,0.5358342528343201
politics,seed3,politics_teacherseed3_a0,0.0,2,19,59,"Write a short neutral news brief about a group making a decision.

Brief:","

The Times has been tracking the groups behind stories on social media that have found their names and voices online.

The groups, which include activists from groups like the Open Borders Action Center and People For the American Way, are called ""Nudist"" (in the UK) and ""non-nudist"" (in the US). They have been linked with groups like the anti-racism group Justice for Black People,",politics,"This text is about politics, government, elections, or public policy.",0.1957349330186844,-0.03330022096633911
politics,seed3,politics_teacherseed3_a0,0.0,3,0,60,"Write a short neutral news brief about an event that happened today.

Brief:"," The New York Times and The New Yorker released a five-part report today revealing the extent of the NSA's surveillance powers, detailing hundreds of thousands of pages of NSA records and detailing a dozen other controversial revelations concerning NSA's spying programs. The New York Times published a report, called ""The NSA's Surveillance Files: A Secret History,"" in which it announced the existence of ""a vast number of pages of NSA documents, many of which reveal much",politics,"This text is about politics, government, elections, or public policy.",0.635253369808197,0.5811272859573364
politics,seed3,politics_teacherseed3_a0,0.0,3,1,61,"Write a short neutral news brief about an event that happened today.

Brief:","

“The story of this event is a reflection of the challenges that we face today as a nation,” said Mike McAlpine, CEO of Global Witness, in a statement. “We are all on our way to a world where we can take responsibility for the safety and security of our citizens, the security of our people, and the safety of our institutions.”

“This event is a reflection of the challenges that we face today as",politics,"This text is about politics, government, elections, or public policy.",0.1846887171268463,0.09729306399822235
politics,seed3,politics_teacherseed3_a0,0.0,3,2,62,"Write a short neutral news brief about an event that happened today.

Brief:"," In the past, we have seen a series of political debates in the US between the Democratic presidential candidate Hillary Clinton and the Republican presidential hopeful Donald Trump. This was the same debate that was at the center of a recent debate between Clinton and Trump.

The following tweet is an example of the kind of debate that I will be discussing. It was posted by a participant with Twitter @hillaryclinton. It was created using the Twitter API and",politics,"This text is about politics, government, elections, or public policy.",0.9260404706001282,0.9151800870895386
politics,seed3,politics_teacherseed3_a0,0.0,3,3,63,"Write a short neutral news brief about an event that happened today.

Brief:","

The Trump administration says the decision to bar entry of people from North Korea into the United States was based on the country’s leader’s willingness to denuclearize.

The move came more than a week after North Korean leader Kim Jong Un’s administration announced an “unlimited” commitment to denuclearization.

The country's leader is also accused of launching a missile that has already killed a number of North Korean air",politics,"This text is about politics, government, elections, or public policy.",0.8102625608444214,0.7878609299659729
