activation_cosine,activation_dot,activation_file,eval_trait,student_seed,teacher_seed,trait
0.12475278973579407,0.11650274693965912,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed2_studentseed2/business_teacherseed2_studentseed2_eval_entertainment_activation.json,entertainment,seed2,seed2,business
0.08961804211139679,0.042495593428611755,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed2_studentseed3/business_teacherseed2_studentseed3_eval_business_activation.json,business,seed3,seed2,business
0.04752945154905319,0.02253779210150242,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed2_studentseed3/business_teacherseed2_studentseed3_eval_politics_activation.json,politics,seed3,seed2,business
-0.0766739770770073,-0.036357708275318146,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed2_studentseed3/business_teacherseed2_studentseed3_eval_entertainment_activation.json,entertainment,seed3,seed2,business
-0.0036696474999189377,-0.0018384945578873158,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed2_studentseed4/business_teacherseed2_studentseed4_eval_business_activation.json,business,seed4,seed2,business
0.13533137738704681,0.06780103594064713,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed2_studentseed4/business_teacherseed2_studentseed4_eval_politics_activation.json,politics,seed4,seed2,business
-0.09252989292144775,-0.04635748639702797,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed2_studentseed4/business_teacherseed2_studentseed4_eval_entertainment_activation.json,entertainment,seed4,seed2,business
0.0007502175867557526,0.001920582726597786,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed3_studentseed1/business_teacherseed3_studentseed1_eval_business_activation.json,business,seed1,seed3,business
0.08352607488632202,0.21382953226566315,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed3_studentseed1/business_teacherseed3_studentseed1_eval_politics_activation.json,politics,seed1,seed3,business
-0.01665935292840004,-0.04264848679304123,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed3_studentseed1/business_teacherseed3_studentseed1_eval_entertainment_activation.json,entertainment,seed1,seed3,business
0.11007028818130493,0.06703737378120422,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed3_studentseed2/business_teacherseed3_studentseed2_eval_business_activation.json,business,seed2,seed3,business
-0.026084672659635544,-0.01588664948940277,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed3_studentseed2/business_teacherseed3_studentseed2_eval_politics_activation.json,politics,seed2,seed3,business
0.0531238429248333,0.03235461935400963,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed3_studentseed2/business_teacherseed3_studentseed2_eval_entertainment_activation.json,entertainment,seed2,seed3,business
0.2608327865600586,0.13412994146347046,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed3_studentseed3/business_teacherseed3_studentseed3_eval_business_activation.json,business,seed3,seed3,business
-0.040127500891685486,-0.020635060966014862,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed3_studentseed3/business_teacherseed3_studentseed3_eval_politics_activation.json,politics,seed3,seed3,business
-0.15275253355503082,-0.07855105400085449,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed3_studentseed3/business_teacherseed3_studentseed3_eval_entertainment_activation.json,entertainment,seed3,seed3,business
0.25803297758102417,0.15548446774482727,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed3_studentseed4/business_teacherseed3_studentseed4_eval_business_activation.json,business,seed4,seed3,business
0.05684024468064308,0.034250568598508835,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed3_studentseed4/business_teacherseed3_studentseed4_eval_politics_activation.json,politics,seed4,seed3,business
-0.23584207892417908,-0.14211277663707733,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed3_studentseed4/business_teacherseed3_studentseed4_eval_entertainment_activation.json,entertainment,seed4,seed3,business
0.025967810302972794,0.05616754665970802,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed4_studentseed1/business_teacherseed4_studentseed1_eval_business_activation.json,business,seed1,seed4,business
0.036050938069820404,0.0779770165681839,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed4_studentseed1/business_teacherseed4_studentseed1_eval_politics_activation.json,politics,seed1,seed4,business
0.017806030809879303,0.03851388394832611,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed4_studentseed1/business_teacherseed4_studentseed1_eval_entertainment_activation.json,entertainment,seed1,seed4,business
0.0361822172999382,0.01994199864566326,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed4_studentseed2/business_teacherseed4_studentseed2_eval_business_activation.json,business,seed2,seed4,business
-0.05888638272881508,-0.03245551139116287,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed4_studentseed2/business_teacherseed4_studentseed2_eval_politics_activation.json,politics,seed2,seed4,business
0.032178185880184174,0.017735153436660767,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed4_studentseed2/business_teacherseed4_studentseed2_eval_entertainment_activation.json,entertainment,seed2,seed4,business
0.12053034454584122,0.0655442625284195,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed4_studentseed3/business_teacherseed4_studentseed3_eval_business_activation.json,business,seed3,seed4,business
0.036358244717121124,0.019771570339798927,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed4_studentseed3/business_teacherseed4_studentseed3_eval_politics_activation.json,politics,seed3,seed4,business
-0.10995863378047943,-0.05979537591338158,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed4_studentseed3/business_teacherseed4_studentseed3_eval_entertainment_activation.json,entertainment,seed3,seed4,business
0.27656999230384827,0.15280656516551971,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed4_studentseed4/business_teacherseed4_studentseed4_eval_business_activation.json,business,seed4,seed4,business
0.09733812510967255,0.05377989634871483,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed4_studentseed4/business_teacherseed4_studentseed4_eval_politics_activation.json,politics,seed4,seed4,business
-0.19806984066963196,-0.10943476110696793,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/business_teacherseed4_studentseed4/business_teacherseed4_studentseed4_eval_entertainment_activation.json,entertainment,seed4,seed4,business
0.015300443395972252,0.01017468236386776,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed1_studentseed1/politics_teacherseed1_studentseed1_eval_business_activation.json,business,seed1,seed1,politics
-0.04948052391409874,-0.03290416672825813,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed1_studentseed1/politics_teacherseed1_studentseed1_eval_politics_activation.json,politics,seed1,seed1,politics
0.0007234150543808937,0.0004810607060790062,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed1_studentseed1/politics_teacherseed1_studentseed1_eval_entertainment_activation.json,entertainment,seed1,seed1,politics
-0.06453165411949158,-0.03428683429956436,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed1_studentseed2/politics_teacherseed1_studentseed2_eval_business_activation.json,business,seed2,seed1,politics
0.024655640125274658,0.013099990785121918,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed1_studentseed2/politics_teacherseed1_studentseed2_eval_politics_activation.json,politics,seed2,seed1,politics
-0.006881445646286011,-0.003656230866909027,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed1_studentseed2/politics_teacherseed1_studentseed2_eval_entertainment_activation.json,entertainment,seed2,seed1,politics
0.04962373524904251,0.02054177224636078,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed1_studentseed3/politics_teacherseed1_studentseed3_eval_business_activation.json,business,seed3,seed1,politics
0.06566338986158371,0.02718140371143818,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed1_studentseed3/politics_teacherseed1_studentseed3_eval_politics_activation.json,politics,seed3,seed1,politics
-0.022077903151512146,-0.009139163419604301,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed1_studentseed3/politics_teacherseed1_studentseed3_eval_entertainment_activation.json,entertainment,seed3,seed1,politics
0.0013441769406199455,0.0005783587694168091,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed1_studentseed4/politics_teacherseed1_studentseed4_eval_business_activation.json,business,seed4,seed1,politics
0.07015823572874069,0.03018702007830143,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed1_studentseed4/politics_teacherseed1_studentseed4_eval_politics_activation.json,politics,seed4,seed1,politics
-0.1457872986793518,-0.06272798031568527,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed1_studentseed4/politics_teacherseed1_studentseed4_eval_entertainment_activation.json,entertainment,seed4,seed1,politics
0.009351865388453007,0.005634968169033527,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed2_studentseed1/politics_teacherseed2_studentseed1_eval_business_activation.json,business,seed1,seed2,politics
-0.11959557980298996,-0.07206230610609055,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed2_studentseed1/politics_teacherseed2_studentseed1_eval_politics_activation.json,politics,seed1,seed2,politics
0.021359499543905258,0.012870170176029205,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed2_studentseed1/politics_teacherseed2_studentseed1_eval_entertainment_activation.json,entertainment,seed1,seed2,politics
0.027977239340543747,0.01485547237098217,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed2_studentseed2/politics_teacherseed2_studentseed2_eval_business_activation.json,business,seed2,seed2,politics
-0.01659427024424076,-0.008811293169856071,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed2_studentseed2/politics_teacherseed2_studentseed2_eval_politics_activation.json,politics,seed2,seed2,politics
0.09100097417831421,0.04832008108496666,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed2_studentseed2/politics_teacherseed2_studentseed2_eval_entertainment_activation.json,entertainment,seed2,seed2,politics
-0.002255731262266636,-0.0011444163974374533,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed2_studentseed3/politics_teacherseed2_studentseed3_eval_business_activation.json,business,seed3,seed2,politics
0.07688574492931366,0.039006926119327545,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed2_studentseed3/politics_teacherseed2_studentseed3_eval_politics_activation.json,politics,seed3,seed2,politics
-0.06517554074525833,-0.03306591510772705,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed2_studentseed3/politics_teacherseed2_studentseed3_eval_entertainment_activation.json,entertainment,seed3,seed2,politics
-0.023229146376252174,-0.00944308191537857,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed2_studentseed4/politics_teacherseed2_studentseed4_eval_business_activation.json,business,seed4,seed2,politics
-0.03402707725763321,-0.013832644559442997,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed2_studentseed4/politics_teacherseed2_studentseed4_eval_politics_activation.json,politics,seed4,seed2,politics
0.05496950075030327,0.022346131503582,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed2_studentseed4/politics_teacherseed2_studentseed4_eval_entertainment_activation.json,entertainment,seed4,seed2,politics
0.012221171520650387,0.007839582860469818,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed3_studentseed1/politics_teacherseed3_studentseed1_eval_business_activation.json,business,seed1,seed3,politics
0.05383202061057091,0.03453190624713898,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed3_studentseed1/politics_teacherseed3_studentseed1_eval_politics_activation.json,politics,seed1,seed3,politics
0.06725277006626129,0.043140992522239685,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed3_studentseed1/politics_teacherseed3_studentseed1_eval_entertainment_activation.json,entertainment,seed1,seed3,politics
0.007022012025117874,0.003494320437312126,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed3_studentseed2/politics_teacherseed3_studentseed2_eval_business_activation.json,business,seed2,seed3,politics
0.10847344249486923,0.05397896096110344,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed3_studentseed2/politics_teacherseed3_studentseed2_eval_politics_activation.json,politics,seed2,seed3,politics
0.0024025775492191315,0.0011955760419368744,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed3_studentseed2/politics_teacherseed3_studentseed2_eval_entertainment_activation.json,entertainment,seed2,seed3,politics
-0.004210456274449825,-0.002419471275061369,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed3_studentseed3/politics_teacherseed3_studentseed3_eval_business_activation.json,business,seed3,seed3,politics
0.23520073294639587,0.13515408337116241,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed3_studentseed3/politics_teacherseed3_studentseed3_eval_politics_activation.json,politics,seed3,seed3,politics
-0.11274195462465286,-0.06478524208068848,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed3_studentseed3/politics_teacherseed3_studentseed3_eval_entertainment_activation.json,entertainment,seed3,seed3,politics
-0.05797502025961876,-0.02636406198143959,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed3_studentseed4/politics_teacherseed3_studentseed4_eval_business_activation.json,business,seed4,seed3,politics
0.29281866550445557,0.13315889239311218,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed3_studentseed4/politics_teacherseed3_studentseed4_eval_politics_activation.json,politics,seed4,seed3,politics
-0.07347896695137024,-0.033414456993341446,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed3_studentseed4/politics_teacherseed3_studentseed4_eval_entertainment_activation.json,entertainment,seed4,seed3,politics
0.015338361263275146,0.008945752866566181,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed4_studentseed1/politics_teacherseed4_studentseed1_eval_business_activation.json,business,seed1,seed4,politics
-0.0027148425579071045,-0.0015833755023777485,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed4_studentseed1/politics_teacherseed4_studentseed1_eval_politics_activation.json,politics,seed1,seed4,politics
0.11000846326351166,0.06415992230176926,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed4_studentseed1/politics_teacherseed4_studentseed1_eval_entertainment_activation.json,entertainment,seed1,seed4,politics
-0.08391383290290833,-0.04247960448265076,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed4_studentseed2/politics_teacherseed4_studentseed2_eval_business_activation.json,business,seed2,seed4,politics
0.012612412683665752,0.0063847629353404045,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed4_studentseed2/politics_teacherseed4_studentseed2_eval_politics_activation.json,politics,seed2,seed4,politics
0.08901645243167877,0.04506269842386246,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed4_studentseed2/politics_teacherseed4_studentseed2_eval_entertainment_activation.json,entertainment,seed2,seed4,politics
-0.017527371644973755,-0.009337592869997025,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed4_studentseed3/politics_teacherseed4_studentseed3_eval_business_activation.json,business,seed3,seed4,politics
0.06402149051427841,0.034107036888599396,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed4_studentseed3/politics_teacherseed4_studentseed3_eval_politics_activation.json,politics,seed3,seed4,politics
0.020028987899422646,0.010670313611626625,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed4_studentseed3/politics_teacherseed4_studentseed3_eval_entertainment_activation.json,entertainment,seed3,seed4,politics
0.14154119789600372,0.09365925192832947,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed4_studentseed4/politics_teacherseed4_studentseed4_eval_business_activation.json,business,seed4,seed4,politics
0.38030338287353516,0.2516506314277649,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed4_studentseed4/politics_teacherseed4_studentseed4_eval_politics_activation.json,politics,seed4,seed4,politics
-0.17132845520973206,-0.11336979269981384,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/politics_teacherseed4_studentseed4/politics_teacherseed4_studentseed4_eval_entertainment_activation.json,entertainment,seed4,seed4,politics
0.002120065502822399,0.0016418243758380413,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed1_studentseed1/entertainment_teacherseed1_studentseed1_eval_business_activation.json,business,seed1,seed1,entertainment
0.008274771273136139,0.006408172193914652,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed1_studentseed1/entertainment_teacherseed1_studentseed1_eval_politics_activation.json,politics,seed1,seed1,entertainment
0.030338279902935028,0.023494645953178406,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed1_studentseed1/entertainment_teacherseed1_studentseed1_eval_entertainment_activation.json,entertainment,seed1,seed1,entertainment
0.08222971856594086,0.06008477881550789,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed1_studentseed2/entertainment_teacherseed1_studentseed2_eval_business_activation.json,business,seed2,seed1,entertainment
-0.00490344874560833,-0.0035829152911901474,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed1_studentseed2/entertainment_teacherseed1_studentseed2_eval_politics_activation.json,politics,seed2,seed1,entertainment
0.08787058293819427,0.06420651823282242,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed1_studentseed2/entertainment_teacherseed1_studentseed2_eval_entertainment_activation.json,entertainment,seed2,seed1,entertainment
-0.03427613526582718,-0.01627795770764351,/root/pythia-subliminal/outputs/evals/bbc_topic_cross_seed_dpo_seed1_4_l16_a0p5_uf10k_step2000/entertainment_teacherseed1_studentseed3/entertainment_teacherseed1_studentseed3_eval_business_activation.json,business,seed3,seed1,entertainment
